"id","name","address","latitude","longitude","kakaoSearchKeyword","selectedKakaoPlaceName","selectedKakaoPlaceId","selectedKakaoPlaceUrl","confidenceScore","kakaoNeedsReview","reason","candidate1PlaceName","candidate1Id","candidate1PlaceUrl","candidate1AddressName","candidate1RoadAddressName","candidate1CategoryName","candidate2PlaceName","candidate2Id","candidate2PlaceUrl","candidate2AddressName","candidate2RoadAddressName","candidate2CategoryName","candidate3PlaceName","candidate3Id","candidate3PlaceUrl","candidate3AddressName","candidate3RoadAddressName","candidate3CategoryName"
"place-036","선유도공원","서울 영등포구 선유로 343","37.5439","126.9006","선유도공원","선유도공원","17163566","https://place.map.kakao.com/17163566","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·영등포구·선유로·343·영등포 일치 · 기존 좌표에서 70m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","선유도공원","17163566","https://place.map.kakao.com/17163566","서울 영등포구 당산동 1","서울 영등포구 선유로 343","여행 > 공원 > 도시근린공원","선유도 공원 수생식물원","17562795","https://place.map.kakao.com/17562795","서울 영등포구 당산동 1","서울 영등포구 선유로 343","여행 > 관광,명소 > 수목원,식물원","선유도공원 녹색기둥의정원","17559122","https://place.map.kakao.com/17559122","서울 영등포구 당산동 1","서울 영등포구 선유로 343","여행 > 공원시설물"
"place-037","노들섬","서울 용산구 양녕로 445","37.5178","126.9585","노들섬","노들섬","8252248","https://place.map.kakao.com/8252248","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·용산구·양녕로·445·용산 일치 · 기존 좌표에서 43m · 기존 장소 ID 일치 · 2위와 35점 차이","노들섬","8252248","https://place.map.kakao.com/8252248","서울 용산구 이촌동 302-146","서울 용산구 양녕로 445","여행 > 관광,명소 > 섬 > 섬(내륙)","노들섬라이브하우스","164775369","https://place.map.kakao.com/164775369","서울 용산구 이촌동 302-146","","문화,예술 > 문화시설 > 공연장,연극극장","노들섬 노들라운지","1806877428","https://place.map.kakao.com/1806877428","서울 용산구 이촌동 302-146","서울 용산구 양녕로 445","문화,예술 > 문화시설"
"place-038","경의선숲길","서울 마포구 동교동 190-1","37.5565","126.9296","경의선숲길","경의선숲길","1158487374","https://place.map.kakao.com/1158487374","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·마포구·동교동·1901·마포 일치 · 기존 좌표에서 455m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 14점 차이","경의선숲길","1158487374","https://place.map.kakao.com/1158487374","서울 마포구 동교동 190-1","","여행 > 공원","경의선숲길","27388917","https://place.map.kakao.com/27388917","서울 마포구 연남동 375","","여행 > 공원","경의선숲길","1524861109","https://place.map.kakao.com/1524861109","서울 마포구 대흥동 325-82","","여행 > 공원"
"place-039","서울스카이","서울 송파구 올림픽로 300","37.5126","127.1025","서울스카이","서울스카이","680691609","https://place.map.kakao.com/680691609","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 서울·송파구·올림픽로·300·송파 일치 · 기존 좌표에서 11m · 기존 장소 ID 일치","서울스카이","680691609","https://place.map.kakao.com/680691609","서울 송파구 신천동 29","서울 송파구 올림픽로 300","여행 > 관광,명소 > 전망대","서울스카이 123라운지","1277414055","https://place.map.kakao.com/1277414055","서울 송파구 신천동 29","서울 송파구 올림픽로 300","음식점 > 양식","모찌이야기 잠실롯데월드몰 서울스카이점","1473291422","https://place.map.kakao.com/1473291422","서울 송파구 신천동 29","서울 송파구 올림픽로 300","음식점 > 카페 > 테마카페 > 디저트카페"
"place-040","키자니아 서울","서울 송파구 올림픽로 240","37.5113","127.0957","키자니아 서울","키자니아 서울","17735905","https://place.map.kakao.com/17735905","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 서울·송파구·올림픽로·240·송파 일치 · 기존 좌표에서 117m · 기존 장소 ID 일치","키자니아 서울","17735905","https://place.map.kakao.com/17735905","서울 송파구 잠실동 40-1","서울 송파구 올림픽로 240","교육,학문 > 교육단체 > 체험학습장","키자니아 응급의학센터","254797991","https://place.map.kakao.com/254797991","서울 송파구 잠실동 40-1","서울 송파구 올림픽로 240","교육,학문 > 교육단체 > 체험학습장","키자니아 약국","564161207","https://place.map.kakao.com/564161207","서울 송파구 잠실동 40-1","서울 송파구 올림픽로 240","교육,학문 > 교육단체 > 체험학습장"
"place-041","동대문디자인플라자","서울 중구 을지로 281","37.5665","127.0092","동대문디자인플라자","동대문디자인플라자","25022134","https://place.map.kakao.com/25022134","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·중구·을지로·281 일치 · 기존 좌표에서 98m · 카테고리 문화시설 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","동대문디자인플라자","25022134","https://place.map.kakao.com/25022134","서울 중구 을지로7가 2-1","서울 중구 을지로 281","문화,예술 > 문화시설","동대문디자인플라자 디자인전시관","25753389","https://place.map.kakao.com/25753389","서울 중구 을지로7가 2-1","서울 중구 을지로 281","문화,예술 > 문화시설 > 전시관","동대문디자인플라자 뮤지엄","1842526609","https://place.map.kakao.com/1842526609","서울 중구 을지로7가 143","서울 중구 을지로 281","문화,예술 > 문화시설"
"place-042","청계천","서울 종로구 서린동 148","37.569","126.9787","청계천","청계천","10849847","https://place.map.kakao.com/10849847","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·종로구·서린동·148·종로 일치 · 기존 좌표에서 17m · 기존 장소 ID 일치 · 2위와 28점 차이","청계천","10849847","https://place.map.kakao.com/10849847","서울 종로구 서린동 148","","여행 > 관광,명소 > 하천","청계천","25730252","https://place.map.kakao.com/25730252","서울 종로구 관수동","","여행 > 관광,명소 > 하천","청계천한빛공원","24974768","https://place.map.kakao.com/24974768","서울 중구 삼각동 118","","여행 > 공원"
"place-043","경복궁","서울 종로구 사직로 161","37.5796","126.977","경복궁","경복궁","18619553","https://place.map.kakao.com/18619553","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·종로구·사직로·161·종로 일치 · 기존 좌표에서 220m · 기존 장소 ID 일치 · 2위와 35점 차이","경복궁","18619553","https://place.map.kakao.com/18619553","서울 종로구 세종로 1-1","서울 종로구 사직로 161","여행 > 관광,명소 > 문화유적 > 고궁,궁","경복궁 경회루","18619551","https://place.map.kakao.com/18619551","서울 종로구 세종로 1-1","","여행 > 관광,명소 > 문화유적","경복궁 근정전","17343711","https://place.map.kakao.com/17343711","서울 종로구 세종로 1-1","서울 종로구 사직로 161","여행 > 관광,명소 > 문화유적"
"place-044","창덕궁","서울 종로구 율곡로 99","37.5794","126.991","창덕궁","창덕궁","10771162","https://place.map.kakao.com/10771162","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·종로구·율곡로·99·종로 일치 · 기존 좌표에서 27m · 기존 장소 ID 일치 · 2위와 38점 차이","창덕궁","10771162","https://place.map.kakao.com/10771162","서울 종로구 와룡동 2-71","서울 종로구 율곡로 99","여행 > 관광,명소 > 문화유적 > 고궁,궁","창덕궁 금호문","8236759","https://place.map.kakao.com/8236759","서울 종로구 와룡동 2-71","서울 종로구 율곡로 99","여행 > 관광,명소 > 문화유적 > 문","창덕궁 후원 입구","972331115","https://place.map.kakao.com/972331115","서울 종로구 와룡동 2-71","","교통,수송 > 입출구"
"place-045","국립현대미술관 서울","서울 종로구 삼청로 30","37.5786","126.9805","국립현대미술관 서울","국립현대미술관 서울","17952661","https://place.map.kakao.com/17952661","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 서울·종로구·삼청로·30·종로 일치 · 기존 좌표에서 35m · 카테고리 미술관 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","국립현대미술관 서울","17952661","https://place.map.kakao.com/17952661","서울 종로구 소격동 165-10","서울 종로구 삼청로 30","문화,예술 > 문화시설 > 미술관","국립현대미술관 서울 교육동 아이공간","132577394","https://place.map.kakao.com/132577394","서울 종로구 소격동 165","서울 종로구 삼청로 30","문화,예술 > 문화시설","테라로사 국립현대미술관서울점","749467532","https://place.map.kakao.com/749467532","서울 종로구 소격동 165","서울 종로구 삼청로 30","음식점 > 카페 > 커피전문점"
"place-046","국립과천과학관","경기 과천시 상하벌로 110","37.4383","127.0057","국립과천과학관","국립과천과학관","11374610","https://place.map.kakao.com/11374610","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·과천시·상하벌로·110·과천 일치 · 기존 좌표에서 28m · 카테고리 과학관 일치 · 기존 장소 ID 일치","국립과천과학관","11374610","https://place.map.kakao.com/11374610","경기 과천시 과천동 758","경기 과천시 상하벌로 110","문화,예술 > 문화시설 > 과학관","국립과천과학관 자연사관","663396323","https://place.map.kakao.com/663396323","경기 과천시 과천동 758","경기 과천시 상하벌로 110","문화,예술 > 문화시설 > 과학관","국립과천과학관 천체투영관","17566665","https://place.map.kakao.com/17566665","경기 과천시 과천동 758","경기 과천시 상하벌로 110","문화,예술 > 문화시설 > 전시관"
"place-047","서울랜드","경기 과천시 광명로 181","37.4359","127.0197","서울랜드","서울랜드","8360993","https://place.map.kakao.com/8360993","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·과천시·광명로·181·과천 일치 · 기존 좌표에서 238m · 카테고리 테마파크 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","서울랜드","8360993","https://place.map.kakao.com/8360993","경기 과천시 막계동 108","경기 과천시 광명로 181","여행 > 관광,명소 > 테마파크","서울랜드 삼천리대극장","17807358","https://place.map.kakao.com/17807358","경기 과천시 막계동 131-1","","여행 > 관광,명소 > 테마파크 > 테마파크시설","서울랜드 드라이브코스","717117117","https://place.map.kakao.com/717117117","경기 과천시 막계동 산 25-2","","여행 > 관광,명소 > 드라이브코스"
"place-048","서울대공원","경기 과천시 막계동 890-1","37.4277","127.017","서울대공원 서울동물원","서울대공원 서울동물원","971122014","https://place.map.kakao.com/971122014","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·과천시·막계동·8901·과천 일치 · 기존 좌표에서 336m · 카테고리 동물원 일치 · 기존 장소 ID 일치","서울대공원 서울동물원","971122014","https://place.map.kakao.com/971122014","경기 과천시 막계동 890-1","","여행 > 관광,명소 > 동물원","서울대공원 제1아프리카관","17575724","https://place.map.kakao.com/17575724","경기 과천시 막계동 639-1","","여행 > 관광,명소 > 동물원","서울대공원 어린이동물원","27364325","https://place.map.kakao.com/27364325","경기 과천시 막계동 623","경기 과천시 대공원광장로 102","여행 > 관광,명소 > 동물원"
"place-049","국립현대미술관 과천","경기 과천시 광명로 313","37.431","127.0198","국립현대미술관 과천","국립현대미술관 과천","8218715","https://place.map.kakao.com/8218715","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·과천시·광명로·313·과천 일치 · 기존 좌표에서 40m · 카테고리 미술관 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","국립현대미술관 과천","8218715","https://place.map.kakao.com/8218715","경기 과천시 막계동 산 48-3","경기 과천시 광명로 313","문화,예술 > 문화시설 > 미술관","국립현대미술관 과천관 도서자료실","10137397","https://place.map.kakao.com/10137397","경기 과천시 막계동 산 48-3","경기 과천시 광명로 313","문화,예술 > 문화시설 > 미술관","국립현대미술관 과천 미술도서실","403687783","https://place.map.kakao.com/403687783","경기 과천시 막계동 산 58-4","경기 과천시 광명로 313","교육,학문 > 학습시설 > 도서관"
"place-050","에버랜드","경기 용인시 처인구 포곡읍 에버랜드로 199","37.2938","127.2021","에버랜드","에버랜드","784414359","https://place.map.kakao.com/784414359","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·용인시·처인구·포곡읍·에버랜드로·199·용인 일치 · 기존 좌표에서 77m · 카테고리 테마파크 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","에버랜드","784414359","https://place.map.kakao.com/784414359","경기 용인시 처인구 포곡읍 전대리 310","경기 용인시 처인구 포곡읍 에버랜드로 199","여행 > 관광,명소 > 테마파크","에버랜드 판다월드","17573502","https://place.map.kakao.com/17573502","경기 용인시 처인구 포곡읍 전대리 519-19","경기 용인시 처인구 포곡읍 에버랜드로 199","여행 > 관광,명소 > 테마파크 > 테마파크시설","에버랜드 스피드웨이","682445665","https://place.map.kakao.com/682445665","경기 용인시 처인구 포곡읍 유운리 537-1","경기 용인시 처인구 포곡읍 에버랜드로 199","여행 > 관광,명소 > 테마파크 > 테마파크시설"
"place-051","한국민속촌","경기 용인시 기흥구 민속촌로 90","37.2584","127.119","한국민속촌","한국민속촌","8135083","https://place.map.kakao.com/8135083","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·용인시·기흥구·민속촌로·90·용인 일치 · 기존 좌표에서 152m · 기존 장소 ID 일치 · 2위와 24점 차이","한국민속촌","8135083","https://place.map.kakao.com/8135083","경기 용인시 기흥구 보라동 35","경기 용인시 기흥구 민속촌로 90","여행 > 관광,명소 > 민속촌","한국민속촌 박물관","17576367","https://place.map.kakao.com/17576367","경기 용인시 기흥구 보라동 35","경기 용인시 기흥구 민속촌로 90","문화,예술 > 문화시설 > 박물관","한국민속촌 놀이마을","17576648","https://place.map.kakao.com/17576648","경기 용인시 기흥구 보라동 35","경기 용인시 기흥구 민속촌로 90","여행 > 관광,명소 > 테마파크 > 테마파크시설"
"place-052","경기도어린이박물관","경기 용인시 기흥구 상갈로 6","37.2681","127.108","경기도어린이박물관","경기도어린이박물관","14747809","https://place.map.kakao.com/14747809","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·용인시·기흥구·상갈로·용인 일치 · 기존 좌표에서 168m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 38점 차이","경기도어린이박물관","14747809","https://place.map.kakao.com/14747809","경기 용인시 기흥구 상갈동 496","경기 용인시 기흥구 상갈로 6","문화,예술 > 문화시설 > 박물관","경기도어린이박물관 (급) 전기차충전소","2120782639","https://place.map.kakao.com/2120782639","경기 용인시 기흥구 상갈동 496","경기 용인시 기흥구 상갈로 6","교통,수송 > 자동차 > 전기차 충전소","경기도어린이박물관 주차장","1426825904","https://place.map.kakao.com/1426825904","경기 용인시 기흥구 상갈동 496","경기 용인시 기흥구 상갈로 6","교통,수송 > 교통시설 > 주차장"
"place-053","삼성화재 모빌리티뮤지엄","경기 용인시 처인구 포곡읍 에버랜드로376번길 171","37.299","127.2161","삼성화재 모빌리티뮤지엄","삼성화재 모빌리티뮤지엄","23817394","https://place.map.kakao.com/23817394","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·용인시·처인구·포곡읍·에버랜드로376번길·171·용인 일치 · 기존 좌표에서 167m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 100점 차이","삼성화재 모빌리티뮤지엄","23817394","https://place.map.kakao.com/23817394","경기 용인시 처인구 포곡읍 유운리 432","경기 용인시 처인구 포곡읍 에버랜드로376번길 171","문화,예술 > 문화시설 > 박물관","","","","","","","","","","","",""
"place-054","용인농촌테마파크","경기 용인시 처인구 원삼면 농촌파크로 80-1","37.1645","127.308","용인농촌테마파크","용인농촌테마파크","1125507111","https://place.map.kakao.com/1125507111","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·용인시·처인구·원삼면·농촌파크로·801·용인 일치 · 기존 좌표에서 1233m · 기존 장소 ID 일치","용인농촌테마파크","1125507111","https://place.map.kakao.com/1125507111","경기 용인시 처인구 원삼면 사암리 871-3","경기 용인시 처인구 원삼면 농촌파크로 80-1","여행 > 관광,명소 > 테마파크","용인농촌테마파크 들꽃단지","17579269","https://place.map.kakao.com/17579269","경기 용인시 처인구 원삼면 사암리 871-3","경기 용인시 처인구 원삼면 농촌파크로 80-1","여행 > 관광,명소","용인농촌테마파크 아취덩굴터널","17576519","https://place.map.kakao.com/17576519","경기 용인시 처인구 원삼면 사암리 871-3","경기 용인시 처인구 원삼면 농촌파크로 80-1","여행 > 관광,명소"
"place-055","한국잡월드","경기 성남시 분당구 분당수서로 501","37.3928","127.1065","한국잡월드","한국잡월드","12372993","https://place.map.kakao.com/12372993","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·성남시·분당구·분당수서로·501·성남 일치 · 기존 좌표에서 1588m · 기존 장소 ID 일치","한국잡월드","12372993","https://place.map.kakao.com/12372993","경기 성남시 분당구 정자동 4-6","경기 성남시 분당구 분당수서로 501","문화,예술 > 문화시설","한국잡월드 청소년체험관","968068443","https://place.map.kakao.com/968068443","경기 성남시 분당구 정자동 4-6","경기 성남시 분당구 분당수서로 501","문화,예술 > 문화시설","한국잡월드 어린이체험관","1648236637","https://place.map.kakao.com/1648236637","경기 성남시 분당구 정자동 4-6","경기 성남시 분당구 분당수서로 501","문화,예술 > 문화시설"
"place-056","율동공원","경기 성남시 분당구 문정로 145","37.3797","127.1504","율동공원","율동공원","12455726","https://place.map.kakao.com/12455726","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·성남시·분당구·문정로·145·성남 일치 · 기존 좌표에서 151m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","율동공원","12455726","https://place.map.kakao.com/12455726","경기 성남시 분당구 율동 318","경기 성남시 분당구 문정로 145","여행 > 공원 > 도시근린공원","율동공원 만남의광장","17385289","https://place.map.kakao.com/17385289","경기 성남시 분당구 율동 318","경기 성남시 분당구 문정로 145","여행 > 공원시설물","율동공원 관리사무소","17563469","https://place.map.kakao.com/17563469","경기 성남시 분당구 율동 318","경기 성남시 분당구 문정로 145","서비스,산업 > 관리,운영 > 공원관리운영"
"place-057","광명동굴","경기 광명시 가학동 34-1","37.4253","126.8646","광명동굴","광명동굴","26314882","https://place.map.kakao.com/26314882","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·광명시·가학동·341·광명 일치 · 기존 좌표에서 163m · 카테고리 동굴 일치 · 기존 장소 ID 일치","광명동굴","26314882","https://place.map.kakao.com/26314882","경기 광명시 가학동 34-1","","여행 > 관광,명소 > 동굴","광명동굴 보물탐험","1552244899","https://place.map.kakao.com/1552244899","경기 광명시 가학동 산 7","","문화,예술 > 문화시설 > 전시관","광명동굴딸기스마트팜","1790634452","https://place.map.kakao.com/1790634452","경기 광명시 가학동 27","경기 광명시 가학로85번길 142","교육,학문 > 교육단체 > 체험학습장"
"place-058","철도박물관","경기 의왕시 철도박물관로 142","37.3149","126.9511","철도박물관","철도박물관","10844769","https://place.map.kakao.com/10844769","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·의왕시·철도박물관로·142·의왕 일치 · 기존 좌표에서 92m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","철도박물관","10844769","https://place.map.kakao.com/10844769","경기 의왕시 월암동 374-1","경기 의왕시 철도박물관로 142","문화,예술 > 문화시설 > 박물관","철도박물관 야외전시장","23815208","https://place.map.kakao.com/23815208","경기 의왕시 월암동 374-1","경기 의왕시 철도박물관로 142","문화,예술 > 문화시설 > 전시관","철도박물관 정문","110239645","https://place.map.kakao.com/110239645","경기 의왕시 월암동 374-1","경기 의왕시 철도박물관로 142","교통,수송 > 입출구"
"place-059","왕송호수공원","경기 의왕시 왕송못동로 307","37.307","126.9491","왕송호수공원","왕송호수공원","2087376551","https://place.map.kakao.com/2087376551","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·의왕시·왕송못동로·307·의왕 일치 · 기존 좌표에서 267m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 29점 차이","왕송호수공원","2087376551","https://place.map.kakao.com/2087376551","경기 의왕시 월암동 543-3","경기 의왕시 왕송못동로 307","여행 > 공원","왕송호수공원 시민정원","1101964388","https://place.map.kakao.com/1101964388","경기 의왕시 월암동 543-3","경기 의왕시 왕송못동로 307","여행 > 공원시설물","왕송호수공원 KTX쉼터","1391432441","https://place.map.kakao.com/1391432441","경기 의왕시 월암동 543-3","경기 의왕시 왕송못동로 307","여행 > 공원시설물"
"place-060","수원화성","경기 수원시 장안구 영화동 320-2","37.2876","127.0136","수원화성","수원화성","17985162","https://place.map.kakao.com/17985162","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·수원시·장안구·영화동·3202·수원 일치 · 기존 좌표에서 175m · 카테고리 문화유적 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","수원화성","17985162","https://place.map.kakao.com/17985162","경기 수원시 장안구 영화동 320-2","","여행 > 관광,명소 > 문화유적 > 산성,성곽","수원화성 장안문","8062847","https://place.map.kakao.com/8062847","경기 수원시 팔달구 장안동 329","경기 수원시 팔달구 정조로 910","여행 > 관광,명소 > 문화유적 > 문","수원화성 화홍문","11387143","https://place.map.kakao.com/11387143","경기 수원시 팔달구 북수동 9000-1","","여행 > 관광,명소 > 문화유적 > 문"
"place-061","화성행궁","경기 수원시 팔달구 정조로 825","37.2819","127.0142","화성행궁","화성행궁","8175657","https://place.map.kakao.com/8175657","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·수원시·팔달구·정조로·825·수원 일치 · 기존 좌표에서 14m · 카테고리 문화유적 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","화성행궁","8175657","https://place.map.kakao.com/8175657","경기 수원시 팔달구 남창동 6-2","경기 수원시 팔달구 정조로 825","여행 > 관광,명소 > 문화유적 > 고궁,궁","화성행궁 매표소","1761093347","https://place.map.kakao.com/1761093347","경기 수원시 팔달구 남창동 6-2","경기 수원시 팔달구 정조로 825","서비스,산업 > 관리,운영 > 매표소","화성행궁광장 관광안내소","11204832","https://place.map.kakao.com/11204832","경기 수원시 팔달구 남창동 6-2","경기 수원시 팔달구 정조로 825","여행 > 관광,명소 > 관광안내소"
"place-062","수원광교박물관","경기 수원시 영통구 광교로 182","37.2965","127.0517","수원광교박물관","수원광교박물관","17083416","https://place.map.kakao.com/17083416","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·수원시·영통구·광교로·182·수원 일치 · 기존 좌표에서 29m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 38점 차이","수원광교박물관","17083416","https://place.map.kakao.com/17083416","경기 수원시 영통구 이의동 403-2","경기 수원시 영통구 광교로 182","문화,예술 > 문화시설 > 박물관","수원광교박물관 주차장","23352332","https://place.map.kakao.com/23352332","경기 수원시 영통구 이의동 433","","교통,수송 > 교통시설 > 주차장","시화연풍","419468702","https://place.map.kakao.com/419468702","경기 수원시 영통구 이의동 403-2","경기 수원시 영통구 광교로 182","음식점 > 카페"
"place-063","경기도박물관","경기 용인시 기흥구 상갈로 6","37.2686","127.1088","경기도박물관","경기도박물관","21800626","https://place.map.kakao.com/21800626","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·용인시·기흥구·상갈로·용인 일치 · 기존 좌표에서 47m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","경기도박물관","21800626","https://place.map.kakao.com/21800626","경기 용인시 기흥구 상갈동 496","경기 용인시 기흥구 상갈로 6","문화,예술 > 문화시설 > 박물관","경기도박물관 주차장","20513025","https://place.map.kakao.com/20513025","경기 용인시 기흥구 상갈동 496","경기 용인시 기흥구 상갈로 6","교통,수송 > 교통시설 > 주차장","경기도박물관 주차장2","17570778","https://place.map.kakao.com/17570778","경기 용인시 기흥구 상갈동 496","경기 용인시 기흥구 상갈로 6","교통,수송 > 교통시설 > 주차장"
"place-064","한국만화박물관","경기 부천시 원미구 길주로 1","37.508","126.742","한국만화박물관","한국만화박물관","11356267","https://place.map.kakao.com/11356267","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·부천시·원미구·길주로·부천 일치 · 기존 좌표에서 71m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 43점 차이","한국만화박물관","11356267","https://place.map.kakao.com/11356267","경기 부천시 원미구 상동 529-2","경기 부천시 원미구 길주로 1","문화,예술 > 문화시설 > 박물관","한국만화박물관(부천) 전기차충전소","147130010","https://place.map.kakao.com/147130010","경기 부천시 원미구 상동 529-2","경기 부천시 원미구 길주로 1","교통,수송 > 자동차 > 전기차 충전소","부천국제만화축제","25599183","https://place.map.kakao.com/25599183","경기 부천시 원미구 상동 529-2","경기 부천시 원미구 길주로 1","이슈 > 이벤트 > 페스티벌"
"place-065","부천로보파크","경기 부천시 원미구 평천로 655","37.5182","126.7631","부천로보파크","부천로보파크","10462987","https://place.map.kakao.com/10462987","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·부천시·원미구·평천로·655·부천 일치 · 기존 좌표에서 153m · 카테고리 전시관 일치 · 기존 장소 ID 일치 · 2위와 69점 차이","부천로보파크","10462987","https://place.map.kakao.com/10462987","경기 부천시 원미구 약대동 193","경기 부천시 원미구 평천로 655","문화,예술 > 문화시설 > 전시관","로보파크 전기차충전소","1756895617","https://place.map.kakao.com/1756895617","경기 부천시 원미구 약대동 193","경기 부천시 원미구 평천로 655","교통,수송 > 자동차 > 전기차 충전소","","","","","",""
"place-066","웅진플레이도시","경기 부천시 원미구 조마루로 2","37.4991","126.7441","웅진플레이도시","웅진플레이도시","17183821","https://place.map.kakao.com/17183821","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·부천시·원미구·조마루로·부천 일치 · 기존 좌표에서 93m · 카테고리 테마파크 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","웅진플레이도시","17183821","https://place.map.kakao.com/17183821","경기 부천시 원미구 상동 572-1","경기 부천시 원미구 조마루로 2","여행 > 관광,명소 > 테마파크 > 워터테마파크","웅진플레이도시 워터파크&온천스파","611505585","https://place.map.kakao.com/611505585","경기 부천시 원미구 상동 572-1","경기 부천시 원미구 조마루로 2","여행 > 관광,명소 > 테마파크 > 워터테마파크","웅진플레이도시 4주차장","1727226164","https://place.map.kakao.com/1727226164","경기 부천시 원미구 상동 572-1","경기 부천시 원미구 조마루로 2","교통,수송 > 교통시설 > 주차장"
"place-067","고양어린이박물관","경기 고양시 덕양구 화중로 26","37.6285","126.8306","고양어린이박물관","고양어린이박물관","27408630","https://place.map.kakao.com/27408630","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·고양시·덕양구·화중로·26·고양 일치 · 기존 좌표에서 112m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 38점 차이","고양어린이박물관","27408630","https://place.map.kakao.com/27408630","경기 고양시 덕양구 화정동 1003","경기 고양시 덕양구 화중로 26","문화,예술 > 문화시설 > 박물관","고양어린이박물관 전기차충전소","1280123107","https://place.map.kakao.com/1280123107","경기 고양시 덕양구 화정동 1003","경기 고양시 덕양구 화중로 26","교통,수송 > 자동차 > 전기차 충전소","고양어린이박물관 주차장","1257891735","https://place.map.kakao.com/1257891735","경기 고양시 덕양구 화정동 1003","","교통,수송 > 교통시설 > 주차장"
"place-068","아쿠아플라넷 일산","경기 고양시 일산서구 한류월드로 282","37.6633","126.7555","아쿠아플라넷 일산","아쿠아플라넷 일산","23738256","https://place.map.kakao.com/23738256","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·고양시·일산서구·한류월드로·282·고양 일치 · 기존 좌표에서 54m · 카테고리 아쿠아리움 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","아쿠아플라넷 일산","23738256","https://place.map.kakao.com/23738256","경기 고양시 일산서구 대화동 2606-1","경기 고양시 일산서구 한류월드로 282","문화,예술 > 문화시설 > 아쿠아리움","아쿠아플라넷일산 주차장","27609267","https://place.map.kakao.com/27609267","경기 고양시 일산서구 대화동 2606-1","","교통,수송 > 교통시설 > 주차장","아쿠아플라넷일산 주차장3","1937763059","https://place.map.kakao.com/1937763059","경기 고양시 일산서구 대화동 2606-1","경기 고양시 일산서구 한류월드로 282","교통,수송 > 교통시설 > 주차장"
